時間,累積委託買進筆數,累積委託買進數量,累積委託賣出筆數,累積委託賣出數量,累積成交筆數,累積成交數量,累積成交金額
09:34:55,"5,053,626","35,506,990","5,539,491","21,577,601","784,291","2,882,135","172,145"
09:35:00,"5,063,094","35,587,219","5,550,221","21,657,727","785,578","2,887,041","172,392"
09:35:05,"5,075,696","35,711,781","5,562,468","21,820,095","786,795","2,892,126","172,639"
09:35:10,"5,084,747","35,780,171","5,572,318","21,793,940","788,278","2,897,705","172,852"
09:35:15,"5,092,829","35,788,169","5,581,333","21,868,116","789,441","2,902,145","173,016"
09:35:20,"5,101,184","35,932,607","5,590,529","21,930,547","790,482","2,906,068","173,206"
09:35:25,"5,109,924","35,667,440","5,600,651","21,855,118","791,844","2,911,735","173,524"
09:35:30,"5,116,525","35,794,855","5,608,518","21,903,547","792,976","2,914,939","173,714"
09:35:35,"5,125,791","35,675,804","5,618,200","21,667,715","794,590","2,921,388","174,003"
09:35:40,"5,135,884","35,861,008","5,628,446","21,921,986","795,774","2,925,326","174,254"
09:35:45,"5,143,877","35,893,244","5,638,088","22,011,145","796,623","2,928,308","174,429"
09:35:50,"5,152,898","35,851,877","5,647,919","21,908,192","798,200","2,933,755","174,713"
09:35:55,"5,162,064","35,467,621","5,657,054","21,705,407","799,472","2,938,718","174,951"
09:36:00,"5,171,155","35,904,658","5,666,139","22,028,834","800,320","2,941,882","175,084"
09:36:05,"5,181,761","35,494,052","5,677,129","21,652,180","801,759","2,947,368","175,335"
09:36:10,"5,192,761","35,691,875","5,689,283","21,801,965","802,846","2,951,182","175,573"
09:36:15,"5,201,043","35,733,948","5,698,968","21,724,869","803,897","2,954,256","175,812"
09:36:20,"5,208,725","35,856,541","5,707,474","21,825,236","804,749","2,956,696","176,033"
09:36:25,"5,217,155","35,773,669","5,717,383","21,808,603","805,679","2,960,229","176,242"
09:36:30,"5,227,218","35,890,935","5,727,490","21,864,024","807,020","2,966,082","176,621"
09:36:35,"5,235,875","35,895,027","5,737,590","21,790,077","808,138","2,971,569","177,022"
09:36:40,"5,244,345","35,741,528","5,747,336","21,663,456","809,039","2,975,647","177,213"
09:36:45,"5,253,577","35,900,011","5,758,470","21,808,731","810,191","2,981,339","177,486"
09:36:50,"5,261,874","35,748,333","5,767,800","21,849,895","811,066","2,985,091","177,649"
09:36:55,"5,270,345","35,963,097","5,777,729","21,947,596","811,834","2,988,287","177,822"
09:37:00,"5,277,859","36,023,783","5,787,157","22,008,155","812,595","2,992,124","177,961"
09:37:05,"5,286,052","36,000,644","5,796,662","22,049,638","813,810","2,995,821","178,200"
09:37:10,"5,293,880","36,020,688","5,806,471","22,005,810","814,955","3,000,388","178,428"
09:37:15,"5,300,765","36,062,249","5,815,730","22,098,182","815,778","3,003,843","178,605"
09:37:20,"5,307,653","35,989,013","5,824,836","21,950,550","816,733","3,007,303","178,889"
09:37:25,"5,316,960","35,845,989","5,835,844","21,847,983","817,798","3,011,711","179,125"
09:37:30,"5,326,778","35,987,805","5,846,970","22,028,927","818,877","3,015,592","179,334"
09:37:35,"5,333,893","35,989,961","5,856,151","21,909,173","819,658","3,018,099","179,522"
09:37:40,"5,341,900","36,004,256","5,866,002","22,057,516","820,792","3,023,846","179,718"
09:37:45,"5,349,894","35,929,579","5,875,199","21,979,236","821,791","3,028,310","179,921"
09:37:50,"5,356,507","35,732,031","5,883,463","21,901,116","822,720","3,033,810","180,187"
09:37:55,"5,364,630","35,879,150","5,893,462","21,944,739","823,728","3,039,213","180,446"
09:38:00,"5,371,801","35,891,940","5,903,903","21,994,059","824,543","3,042,686","180,627"
09:38:05,"5,380,295","35,915,431","5,914,011","21,834,808","825,404","3,046,511","180,808"
09:38:10,"5,386,867","36,102,370","5,923,633","22,037,838","826,285","3,050,357","181,041"
09:38:15,"5,393,830","36,104,704","5,932,829","22,015,181","827,260","3,054,004","181,255"
09:38:20,"5,400,884","36,049,475","5,942,817","22,100,760","828,245","3,056,852","181,438"
09:38:25,"5,408,772","36,206,983","5,951,863","22,085,561","829,704","3,062,805","181,686"
09:38:30,"5,414,980","36,090,936","5,959,987","22,112,061","830,540","3,066,003","181,836"
09:38:35,"5,422,233","36,099,321","5,969,184","22,100,842","831,723","3,070,364","182,071"
09:38:40,"5,430,181","35,981,796","5,978,655","21,964,567","833,144","3,074,617","182,297"
09:38:45,"5,438,613","35,994,239","5,987,919","22,033,546","834,063","3,077,623","182,471"
09:38:50,"5,446,128","35,893,349","5,996,470","21,996,543","834,995","3,082,558","182,629"
09:38:55,"5,453,812","35,888,836","6,004,763","22,041,243","836,010","3,086,930","182,856"
09:39:00,"5,460,646","36,120,584","6,013,064","22,128,029","836,707","3,088,696","182,987"
09:39:05,"5,468,991","35,708,065","6,023,588","21,828,438","837,878","3,093,624","183,279"
09:39:10,"5,477,915","35,801,983","6,033,950","21,898,790","839,255","3,100,646","183,523"
09:39:15,"5,486,274","35,726,298","6,043,360","21,920,459","840,251","3,104,535","183,719"
09:39:20,"5,494,299","36,030,584","6,052,649","22,070,937","840,979","3,106,712","183,849"
09:39:25,"5,501,743","36,021,232","6,060,804","22,115,567","841,964","3,110,319","184,084"
09:39:30,"5,508,382","36,220,330","6,068,639","22,178,844","842,782","3,113,442","184,273"
09:39:35,"5,517,551","35,993,749","6,078,868","22,063,540","844,285","3,118,709","184,533"
09:39:40,"5,523,782","36,062,151","6,086,739","22,155,424","845,409","3,123,148","184,754"
09:39:45,"5,531,529","36,164,425","6,095,441","22,170,182","846,138","3,125,565","184,929"
09:39:50,"5,537,737","36,339,683","6,103,668","22,293,458","847,770","3,131,245","185,194"
09:39:55,"5,545,873","36,071,165","6,113,041","22,174,505","848,881","3,136,035","185,370"
09:40:00,"5,553,202","36,114,202","6,122,247","22,128,843","849,839","3,140,324","185,619"
09:40:05,"5,562,584","36,155,346","6,133,037","22,194,438","851,123","3,144,784","185,873"
09:40:10,"5,570,118","36,126,573","6,141,831","22,141,381","853,285","3,151,304","186,159"
09:40:15,"5,578,449","36,240,131","6,152,115","22,234,751","854,888","3,158,105","186,473"
09:40:20,"5,586,276","36,107,744","6,161,469","22,067,908","856,098","3,163,665","186,703"
09:40:25,"5,595,210","36,125,330","6,171,562","22,203,720","857,124","3,167,330","186,876"
09:40:30,"5,601,929","36,360,612","6,180,029","22,245,588","858,243","3,171,024","187,104"
09:40:35,"5,609,658","36,160,558","6,188,764","22,172,543","860,214","3,179,202","187,477"
09:40:40,"5,617,645","36,141,314","6,197,349","22,072,267","861,234","3,184,688","187,710"
09:40:45,"5,625,272","36,223,092","6,206,860","22,243,601","862,091","3,187,974","187,902"
09:40:50,"5,631,963","36,435,040","6,215,414","22,445,364","863,005","3,190,795","188,089"
09:40:55,"5,638,820","36,138,631","6,225,134","22,158,306","864,006","3,193,816","188,418"
09:41:00,"5,646,507","36,188,801","6,235,227","22,164,744","865,041","3,197,861","188,645"
09:41:05,"5,655,370","36,208,378","6,244,908","22,218,625","866,565","3,205,462","188,933"
09:41:10,"5,663,723","36,262,664","6,254,944","22,213,201","867,630","3,210,542","189,140"
